"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"242","@TimConstable_ Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/LLGAOFdo6j",FALSE,0,"TimConstable_",2017-07-03 08:41:58,TRUE,"880477783578877953","881795139596804096","880179676139974656","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"243","@PekingTavern Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/k077Qg7D6o",FALSE,1,"PekingTavern",2017-07-03 08:41:44,TRUE,"880596415516377090","881795080536719360","1118471544","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA
"244","@EstamosdePlan @hanashisushi Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the… https://t.co/bNXZCGSESF",FALSE,0,"EstamosdePlan",2017-07-03 08:41:33,TRUE,"880923908148412417","881795032780464129","288021215","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"245","@rachoco 해시태그 #TsingtaoCenturyClub 와 함께 이 사진을 다시 포스팅해주세요 그러면 칭따오맥주축제 이벤트에 자동 참여완료됩니다! ������������✈️������������",FALSE,0,"rachoco",2017-07-03 08:41:22,FALSE,"881044318986805248","881794985196044288","67201405","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"246","@Xinito_Rest Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/T1u9XZl2Wo",FALSE,0,"Xinito_Rest",2017-07-03 08:41:10,TRUE,"881097596982448129","881794935770329088","382301606","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"247","Be proud of what makes you different. https://t.co/r9dDDLf6Wq",FALSE,4,NA,2017-07-01 02:00:12,FALSE,NA,"880969254866219008",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"248","@VINCEMANNSCHAFT Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/Si5lTFBzxv",FALSE,0,"VINCEMANNSCHAFT",2017-06-29 03:37:03,TRUE,"879765940174565376","880268852126302209","110532156","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"249","@VINCEMANNSCHAFT Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/erZKsR6aP4",FALSE,0,"VINCEMANNSCHAFT",2017-06-29 03:36:57,TRUE,"879765552599879682","880268826071281664","110532156","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"250","@ChinatownTigre Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/dgIfGqauFD",FALSE,0,"ChinatownTigre",2017-06-29 03:31:29,TRUE,"880101085612003328","880267451358822400","4322888249","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"251","@masanobu_okada Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/7rbvkRVWKM",FALSE,0,"masanobu_okada",2017-06-29 03:29:25,TRUE,"880055014596718592","880266930094882816","276802106","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"252","@chris_stroh Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/ezLDqfu70n",FALSE,0,"chris_stroh",2017-06-29 03:29:00,TRUE,"880211380263112704","880266827774836737","21062250","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"253","Congratulations to Meaghan Henderson, the winner of round 3 of the #TsingtaoStory Contest! https://t.co/fktGNW2I1w",FALSE,2,NA,2017-06-29 02:00:22,FALSE,NA,"880244522600603648",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","tsingtao",0,FALSE,FALSE,NA,NA
"254","@bleivang Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/jbsEgjmQlk",FALSE,0,"bleivang",2017-06-28 10:02:12,TRUE,"879523248949669888","880003391405015040","47299592","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"255","@AlexOlshe Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/JzpvESK9q2",FALSE,0,"AlexOlshe",2017-06-28 10:01:56,TRUE,"879767851057508353","880003323071311872","1593137904","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"256","@fathamstermusic @aniyadaaniya ٩(๑❛ᴗ❛๑)۶",FALSE,1,"fathamstermusic",2017-06-28 09:43:10,FALSE,"879673924002340865","879998598682861569","49485897","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA
"257","@Joebk41 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/efuEqekgbY",FALSE,0,"Joebk41",2017-06-28 09:38:59,TRUE,"870778731975122945","879997547326001152","60068279","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"258","@babymia520 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/HAmDus0V5c",FALSE,0,"babymia520",2017-06-28 09:38:47,TRUE,"868131354424336384","879997497136914437","839101616699518977","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"259","@anoboas Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/lO2aeqMEJx",FALSE,0,"anoboas",2017-06-28 09:38:33,TRUE,"864656343143206912","879997437061996545","1500358250","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"260","@athenaswanliu Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/sOwj5SNMbo",FALSE,0,"athenaswanliu",2017-06-28 09:38:06,TRUE,"879340920633794561","879997325636124672","742768062","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"261","@Flipthabossdj Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/ksg0begYSE",FALSE,0,"Flipthabossdj",2017-06-28 09:37:57,TRUE,"878340783925067776","879997285605584897","1382507960","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"262","@OakBeveragesInc Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/mPXOPfaHA9",FALSE,0,"OakBeveragesInc",2017-06-28 09:37:28,TRUE,"872167477941350400","879997163652104192","3315391589","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"263","@TimeForMemories @tsingtao_usa Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with t… https://t.co/0smmuZWZjJ",FALSE,0,"TimeForMemories",2017-06-28 09:36:53,TRUE,"877548961485271040","879997018088787968","540448969","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"264","@FNakashoji Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/Tw68j4IXmK",FALSE,0,"FNakashoji",2017-06-28 09:36:37,TRUE,"877586525239857153","879996952988930048","1463765683","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"265","@Oscar__Mike Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/G3VnurHhX4",FALSE,0,"Oscar__Mike",2017-06-28 09:35:03,TRUE,"879787679436726274","879996556140658689","2871382763","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"266","@010Mhg30 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/Al6MszdA5v",FALSE,0,"010Mhg30",2017-06-28 09:34:47,TRUE,"879670878128095233","879996488511700993","2334670472","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"267","@GlasgowDragon_i Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/pzBJu0O269",FALSE,0,"GlasgowDragon_i",2017-06-28 09:32:50,TRUE,"879045947505999872","879995998659006464","3170234967","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"268","@jactusscack1980 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/ABm5ZB1Mkm",FALSE,0,"jactusscack1980",2017-06-28 09:32:28,TRUE,"878697784265904130","879995906799554560","90689323","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"269","@thirsty_crow Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/dUbOE8HdqB",FALSE,0,"thirsty_crow",2017-06-28 09:32:16,TRUE,"878680081983557636","879995855842942976","33211049","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"270","@tsubaki080328 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/JYC2drcnw7",FALSE,0,"tsubaki080328",2017-06-28 09:32:02,TRUE,"878488983700897792","879995796736819201","411270433","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"271","@eiexxn @jak0209 이벤트는 7월 10일에 마감될 예정이고 당첨자 발표는 그 이후에 진행될 예정입니다",FALSE,0,"likeblanche_",2017-06-28 09:30:10,FALSE,"879606607608283136","879995327113117696","740427862705065984","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"272","@Thecervezas Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/IOaST89z3q",FALSE,0,"Thecervezas",2017-06-28 09:27:33,TRUE,"879453456817422336","879994669903396864","790646268431306752","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"273","@Patrick_LauYZ Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/nNBqlkfBpU",FALSE,0,"Patrick_LauYZ",2017-06-28 09:26:39,TRUE,"879567390693965825","879994442735693824","879362451237511168","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"274","@kuozumijp Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/b3n2YSvab8",FALSE,0,"kuozumijp",2017-06-28 09:25:51,TRUE,"869017814308454400","879994241560084481","43028113","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"275","@the_legolicious Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/WAtTNJjQdq",FALSE,0,"the_legolicious",2017-06-28 09:25:24,TRUE,"878338307415040001","879994128578236416","4830842003","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"276","@bobthehuskyman @scurrilusrumour Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with… https://t.co/G14qAmXOkx",FALSE,0,"bobthehuskyman",2017-06-28 09:24:53,TRUE,"879398993087913984","879993997170589697","156772237","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"277","@Patrick_LauYZ I like Tsingtao ������",FALSE,0,"Patrick_LauYZ",2017-06-28 09:24:00,FALSE,"879567390693965825","879993777351294976","879362451237511168","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"278","@BeerClub_UK @tsingtaouk Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the has… https://t.co/0DF1oYheKX",FALSE,0,"BeerClub_UK",2017-06-28 09:23:10,TRUE,"879717688922316800","879993567581569024","786874764203855872","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"279","@chldidtla @326GB 솔까 3박4일 풀패키지 여행이 당첨상품인데 끌리지 않나요? (담당자가 아니었으면 저도 바로 참여각..",FALSE,0,"chldidtla",2017-06-28 09:19:54,FALSE,"879992330693955585","879992746072653824","2691869395","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"280","@nolo_life 칭따오글로벌 공식계정입니다! 칭따오맥주축제에 공짜로 가고싶지 않으세요? 해시태그 #TsingtaoCenturyClub 와 함께 사진을 업로드해주세요 그러면 바로 자동 참여완료!",FALSE,0,"nolo_life",2017-06-28 09:18:52,FALSE,NA,"879992484926861312","875642566212857862","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"281","@nolo_life 칭따오글로벌 공식계정입니다! 칭따오맥주축제에 공짜로 가고싶지 않으세요? 해시태그 #TsingtaoCenturyClub 와 함께 칭따오를 즐기는 사진을 업로드해주세요 그러면 바로 자동 참여완료!",FALSE,0,"nolo_life",2017-06-28 09:18:36,FALSE,NA,"879992417331535873","875642566212857862","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA
"282","@unvs_aot ╭*(๑˘ᴗ˘๑)*╮",FALSE,0,"unvs_aot",2017-06-28 09:16:05,FALSE,"879982138380009473","879991782431313921","856158350240645121","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"283","@imacbug 칭따오글로벌 공식계정입니다 :) 해시태그 #TsingtaoCenturyClub 와 함께 이 사진을 업로드해주세요 그러면 자동으로 칭따오맥주축제 이벤트에 참여가 됩니다! 아니면 이벤트 링크로… https://t.co/lzJ7Zzofpp",FALSE,0,"imacbug",2017-06-28 07:52:33,TRUE,"872782778080702465","879970761707896833","45480664","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"284","@wintersky_2675 칭따오글로벌 공식계정입니다 :) 해시태그 #TsingtaoCenturyClub 와 함께 이 사진을 업로드해주세요 그러면 자동으로 칭따오맥주축제 이벤트에 참여가 됩니다! 아니면 이… https://t.co/BHOWVFx297",FALSE,0,NA,2017-06-28 07:52:03,TRUE,NA,"879970635216060416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"285","@blacktea31 저도 사랑해요 づ_ど)",FALSE,0,"blacktea31",2017-06-28 07:51:48,FALSE,"879703628415606785","879970573027205124","154151068","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA
"286","@blacktea31 아앗 이미 이벤트에 참여하셨구나! ( •̀ㅁ•́;)",FALSE,0,"blacktea31",2017-06-28 07:51:29,FALSE,"879705263887929344","879970496137187329","154151068","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"287","@blacktea31 칭따오글로벌 공식계정입니다 :) 해시태그 #TsingtaoCenturyClub 와 함께 이 사진을 업로드해주세요 그러면 자동으로 칭따오맥주축제 이벤트에 참여가 됩니다! 아니면 이벤트 링… https://t.co/3FlLlWBS3b",FALSE,0,"blacktea31",2017-06-28 07:51:04,TRUE,"879705585612070912","879970389480267777","154151068","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"288","@defffona 칭따오글로벌 공식계정입니다 :) 해시태그 #TsingtaoCenturyClub 와 함께 이 사진을 업로드해주세요 그러면 자동으로 칭따오맥주축제 이벤트에 참여가 됩니다! 아니면 이벤트 링크로… https://t.co/R37RYg8dKU",FALSE,0,"defffona",2017-06-28 07:50:53,TRUE,"879738464517865472","879970344894742528","837319329742008320","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"289","@inre_noise @orca000000 칭따오글로벌 공식계정입니다 :) 해시태그 #TsingtaoCenturyClub 와 함께 이 사진을 업로드해주세요 그러면 자동으로 칭따오맥주축제 이벤트에 참여가 됩니… https://t.co/1k91nk3Aql",FALSE,0,"inre_noise",2017-06-28 07:50:48,TRUE,"879749476243578880","879970322371362816","729714309073240064","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"290","@jak0209 @eiexxn 영원님, 슈밍찌님 환영합니다 ;)",FALSE,0,"jak0209",2017-06-27 06:53:06,FALSE,"879592392571068416","879593414186065920","503311285","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"291","@petitdamoiseau 당첨되서 오시면 3박4일 줄창 마실수 있습니다..",FALSE,0,"petitdamoiseau",2017-06-27 06:52:27,FALSE,"879592935204855808","879593251308584960","956402418","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA
"292","@Lo_squid1228 @AnErr_or @zhfxortl11 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그… https://t.co/gv8khrCmEP",FALSE,0,"Sp_squid0320",2017-06-27 06:51:56,TRUE,"869546445589721089","879593120958005252","4768801272","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"293","@niro_rabu 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크… https://t.co/bRVkwlfvmb",FALSE,0,"niro_rabu",2017-06-27 06:51:48,TRUE,"869705074368430080","879593086703116289","806932831762976768","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"294","@hikahoo85 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크… https://t.co/yFEi92ZfMu",FALSE,0,"hikahoo85",2017-06-27 06:51:35,TRUE,"870204877019815936","879593029861990400","251539550","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"295","@lmllm_kai 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크… https://t.co/zjIuVrr4te",FALSE,0,"lmllml_kai",2017-06-27 06:51:29,TRUE,"870263074124554241","879593005358829568","751423746859147264","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"296","@lightnia 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크에… https://t.co/lqSEJ1gfat",FALSE,0,"lightnia",2017-06-27 06:51:20,TRUE,"870320263765700608","879592967731687425","868281958660358144","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"297","@jrabbit1513 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트… https://t.co/zWEjeE8qRg",FALSE,0,"jrabbit1513",2017-06-27 06:51:09,TRUE,"870610190780907520","879592922357702657","1892752801","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"298","@_aharen 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크에… https://t.co/v3feF5Angi",FALSE,0,"_aharen",2017-06-27 06:51:05,TRUE,"870626846332682240","879592904926285824","741514645870022656","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"299","@inseopsong 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/JC7xDRi1dx",FALSE,0,"inseopsong",2017-06-27 06:51:01,TRUE,"870627540892647425","879592891114373120","261409087","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"300","@AAhnsanghee 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트… https://t.co/4FJ5uE3IGH",FALSE,0,"AAhnsanghee",2017-06-27 06:50:56,TRUE,"870645012786053120","879592867747962880","209412656","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"301","@sang_ryeol 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/n8AjjQEYgr",FALSE,0,"sang_ryeol",2017-06-27 06:50:48,TRUE,"870799749250666496","879592835636264960","145570705","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"302","@petitdamoiseau 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면… https://t.co/18c8q5q21W",FALSE,0,"petitdamoiseau",2017-06-27 06:50:43,TRUE,"870931008773734401","879592812504731648","956402418","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",1,FALSE,FALSE,NA,NA
"303","@wytbdkvhs 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크… https://t.co/rgeB9FXMZc",FALSE,0,"wytbdkvhs",2017-06-27 06:50:35,TRUE,"870934611462823936","879592781911441408","1251011683","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"304","@butako2000 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/OCCXkrws9s",FALSE,0,"butako2000",2017-06-27 06:50:31,TRUE,"870935555848060928","879592761866899457","1677875186","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"305","@narukamiya98 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤… https://t.co/cZcrmKdEK2",FALSE,0,"narukamiya98",2017-06-27 06:50:26,TRUE,"870948523876900864","879592744280248320","4781613721","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"306","@toriri0219 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링… https://t.co/wP6VpRF4CU",FALSE,0,"toriri0219",2017-06-27 06:50:21,TRUE,"870968833749663744","879592722784436225","4902628747","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"307","@japgok96 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크에… https://t.co/tVSqxxUtaN",FALSE,0,"japgok96",2017-06-27 06:50:17,TRUE,"870988486429376513","879592705105342465","1688045540","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
"308","@NUN1M 칭따오글로벌 공계입니다 :) 칭따오맥주축제 이벤트 참여하실래요?������ 칭따오를 즐기는 사진 또는 동영상을 해시태그 #TsingtaoCenturyClub 와 함께 올려주세요. 아니면 이벤트링크에 바로… https://t.co/61pDtWDjbw",FALSE,0,"NUN1M",2017-06-27 06:50:11,TRUE,"870997901245259776","879592680363143168","1670457349","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tsingtao",0,FALSE,FALSE,NA,NA
