"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"45","@taymorgzane @JRodgers11 Entries should reflect your most fascinating college football fan experience. You can lear… https://t.co/sBOu8NtwDY",FALSE,0,"taymorgzane",2017-09-18 15:20:18,TRUE,"909639776956956673","909799247893188608","350300814","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"46","@racallicott @TheAuburnJokes Your humor is one of the many reasons we find you so interesting, Robert.",FALSE,0,"racallicott",2017-09-13 14:33:41,FALSE,"907765276896362496","907975576656412672","30793604","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"47","@kenhll555 @JRodgers11 If you think you're The Most Interesting Fan, make sure to use #MostInterestingFanSearch in… https://t.co/ZzI0qoy5Wh",FALSE,0,"kenhll555",2017-09-13 14:28:06,TRUE,"907814596597207041","907974170948128770","1319179255","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"48","@jsmart25_julie Hi Julie. Make sure to use #MostInterestingFanSearch when submitting an entry on Twitter. Cheers.",FALSE,0,"jsmart25_julie",2017-09-11 15:36:45,FALSE,"906572082493972485","907266673606086657","2823538271","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"49","@mccanelos @JRodgers11 @TCUFootball Hi Ceci. Make sure to use #MostInterestingFanSearch in order to have a valid en… https://t.co/F8Tjoipzuf",FALSE,1,"mccanelos",2017-09-11 15:34:13,TRUE,"906332784830054402","907266034570350592","2436060337","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"50","@TheresaRockFace @CalhounsRooftop @UHouston @945thebuzz See you kept the night interesting. #StayThirsty",FALSE,3,"TheresaRockFace",2017-09-11 15:24:38,FALSE,"906736366314237953","907263621335584768","18672140","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",2,FALSE,FALSE,NA,NA
"51","@MarlaDWilkie @JRodgers11 If so, he may enter the contest via Instagram, Twitter or https://t.co/qQc25aylBC. See fu… https://t.co/a3N9aykQlO",FALSE,0,"MarlaDWilkie",2017-09-11 15:23:36,TRUE,"906777599547863042","907263360986738691","629514754","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"52","@SportingBecky Bravo, Becky. Your priorities are clearly in order. #StayThirsty.",FALSE,0,"SportingBecky",2017-09-11 15:11:11,FALSE,"906451265110134784","907260237761191939","19610536","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"53","@jadabogart1 Wonderful. Cheers to you both #StayThirsty.",FALSE,0,"jadabogart1",2017-09-11 15:10:30,FALSE,"906586813069795328","907260064150454272","84876929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"54","@rudnikda @RobRiggle A fantastic photo. #StayThirsty.",FALSE,0,"rudnikda",2017-09-11 15:09:52,FALSE,"906616956928892928","907259906423746560","255274992","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"55","@ProfessorJVH @UMichFootball Well played. #StayThirsty",FALSE,0,"ProfessorJVH",2017-09-11 15:09:05,FALSE,"906755366926532608","907259708016414721","17227965","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",1,FALSE,FALSE,NA,NA
"56","@billygoldberg Your passion is remarkable. #StayThirsty.",FALSE,1,"billygoldberg",2017-09-11 15:08:11,FALSE,"906998499870257152","907259482937405446","198033969","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",1,FALSE,FALSE,NA,NA
"57","Dos Equis, gameday, &amp; fan stories are best when shared. Use #MostInterestingFanSearch to tell yours… https://t.co/QMgZiLJk6A",FALSE,36,NA,2017-09-09 14:00:08,TRUE,NA,"906517581665755137",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","DosEquis",13,FALSE,FALSE,NA,NA
"58","@MonBevPromos @LucasOilRaceway Looking good. Cheers.",FALSE,2,"MonBevPromos",2017-09-08 15:06:24,FALSE,"905807712755359744","906171870805938176","2342199973","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"59","@marioelchiva06 Saludos, Alberto. #StayThirsty.",FALSE,0,"marioelchiva06",2017-09-08 15:05:34,FALSE,"905883074004750337","906171659962511360","449098418","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",1,FALSE,FALSE,NA,NA
"60","@HurtmanJeff @RobRiggle You should go ahead and tell us why you are the Most Interesting Fan using… https://t.co/8r49jxB6Z6",FALSE,0,"HurtmanJeff",2017-09-08 14:42:30,TRUE,"906071664286367744","906165854185893889","1365872257","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"61","@jadabogart1 Cheers to a most interesting friendship. #StayThirsty.",FALSE,0,"jadabogart1",2017-09-07 14:23:40,FALSE,"905548750277316608","905798730233896960","84876929","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"62","@rsj311 @ThatBoysGood Hi, Scott. Make sure to use #MostInterestingFanSearch when submitting an entry on Twitter.",FALSE,2,"rsj311",2017-09-06 17:18:16,FALSE,"904085008113176576","905480279850188806","69930199","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"63","@pera_richard Hi Richard. Submissions are not valid on Facebook. Please submit your #MostInterestingFanSearch entry… https://t.co/7LxrjkkNZF",FALSE,0,"pera_richard",2017-09-06 17:17:05,TRUE,"905199180506775553","905479984546017280","784454880576495616","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"64","@jmricci33esq @RobRiggle If that's the case, tell us why you're the Most Interesting Fan using… https://t.co/qSUweEjFzy",FALSE,0,"jmricci33esq",2017-09-06 17:14:50,TRUE,"905175369422123010","905479415332823042","38257050","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"65","@ComedianColleen @RobRiggle Your contentment is our greatest pleasure, Colleen. Make sure to use… https://t.co/at9rFt7Fpy",FALSE,0,"ComedianColleen",2017-09-06 17:13:05,TRUE,"905177891675271169","905478974842818560","884554754390728705","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"66","@dj_quicksilver You’re in great company, friend. #StayThirsty.",FALSE,1,"dj_quicksilver",2017-09-06 17:09:34,FALSE,"905249508950503425","905478092998705152","18947267","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"67","@Glic @jmaz Bravo. Make sure to tell us why he's the Most Interesting Fan using #MostInterestingFanSearch and an op… https://t.co/rx2lg0rtQi",FALSE,0,"Glic",2017-09-06 17:07:48,TRUE,"905410896318652416","905477646955552769","20829322","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"68","@KiaParedes We must say, we are in awe. #StayThirsty.",FALSE,1,"KiaParedes",2017-09-05 14:52:20,FALSE,"904580891736915969","905081165517910017","3730332014","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"69","@MelodieSK Sounds legendary. #StayThirsty.",FALSE,1,"MelodieSK",2017-09-05 14:51:41,FALSE,"904862406169505796","905081003798142976","292701001","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"70","@dmblystone1441 @DosEquisMx #StayThirsty.",FALSE,0,"punkindrublic41",2017-09-05 14:48:18,FALSE,"904818999179010052","905080150785748992","748667168024195072","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"71","@13d_riera We’d like to help you out with that, but need to know you’re 21+. Please follow us to confirm.",FALSE,0,"13d_riera",2017-09-05 14:46:46,FALSE,"904863487792484352","905079766755225601","573671592","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"72","@JamesBrancoach @JRodgers11 Hi, James. Make sure to use #MostInterestingFanSearch when submitting your entry on Twitter.",FALSE,3,"JamesBrancoach",2017-09-05 14:43:44,FALSE,"904908637583417344","905079004889305088","826573104453283840","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"73","@jp_carney1 What a fascinating thought. #StayThirsty.",FALSE,0,"jp_carney1",2017-09-05 14:42:22,FALSE,"904924284786802689","905078660155236356","230212399","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"74","@RodrigoAndalonB Cheers to an interesting night. Enjoy responsibly.",FALSE,0,"RodrigoAndalonB",2017-09-05 14:40:52,FALSE,"905072081993220098","905078282537881600","77507486","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"75","@ChiqitaMJ Best of luck, Mary Jane. #StayThirsty.",FALSE,1,"ChiqitaMJ",2017-09-04 17:57:25,FALSE,"904571260776173569","904765355159105536","31159879","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"76","@poozwah Make sure to use #MostInterestingFanSearch when submitting your entry on Twitter.",FALSE,0,"poozwah",2017-09-04 17:56:04,FALSE,"904303661555310596","904765016993394688","50027876","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"77","@MonBeerRoss You are certainly not alone in your question. #StayThirsty.",FALSE,0,"MonBeerRoss",2017-09-04 17:53:12,FALSE,"904088662488608768","904764295807995905","3267179462","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"78","@13d_riera We’d like to chat more, but need to know you’re 21+. Please follow us to confirm.",FALSE,1,"13d_riera",2017-09-04 17:50:08,FALSE,"904015676746199040","904763524206936064","573671592","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"79","@SarahJaneHerb Your wit and cleverness are beyond measure. #StayThirsty.",FALSE,3,"SarahJaneHerb",2017-09-04 17:48:24,FALSE,"903846134208241664","904763087227682816","547353337","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",1,FALSE,FALSE,NA,NA
"80","@Ray_Rahmati Are you the next Most Interesting Fan? #StayThirsty.",FALSE,0,"Ray_Rahmati",2017-09-04 17:46:32,FALSE,"903673827435175936","904762619055280129","15907180","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"81","@rashaunh @RobRiggle We completely agree, but that goes without saying. #StayThirsty.",FALSE,1,"rashaunh",2017-09-04 17:44:57,FALSE,"903620988255993857","904762219094831105","11267082","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"82","@AwesomeAlexia_ We can’t help but be flattered, Alexia. #StayThirsty.",FALSE,0,"AwesomeAlexia_",2017-09-04 17:42:53,FALSE,"903504804873330688","904761700557230080","209668107","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"83","@lifeisbeautiful @JustJash Looking good. #StayThirsty.",FALSE,1,"lifeisbeautiful",2017-09-04 17:38:08,FALSE,"903052841102729217","904760503800668161","853411141","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"84","Are you college football’s Most Interesting Fan? Share why w/ #MostInterestingFanSearch &amp; that statue could be your… https://t.co/PVL0J30uoZ",FALSE,275,NA,2017-09-01 03:50:03,TRUE,NA,"903464944556847105",NA,"<a href=""https://ads.twitter.com"" rel=""nofollow"">Twitter Ads</a>","DosEquis",52,FALSE,FALSE,NA,NA
"85","@trubee12 *Fixed. Try again, Nicole. Thank you!",FALSE,0,"trubee12",2017-08-28 19:51:11,FALSE,"902250944292945920","902257270280605697","112349055","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"86","@trubee12 Thanks for bringing this to our attention! Do you mind sending us a DM with your phone number and e-mail… https://t.co/LEOL87Rud3",FALSE,0,"trubee12",2017-08-28 15:24:13,TRUE,"901554051782979585","902190089614307328","112349055","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
"87","@PatKennedy36 @CoppockME We like to hear that you’re keeping the night interesting. Enjoy responsibly.",FALSE,1,"PatKennedy36",2017-08-25 14:34:06,FALSE,"900854695274610688","901090313397252096","604657997","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DosEquis",0,FALSE,FALSE,NA,NA
